sale_id,product_id,quantity_sold,sale_date
3642,829,3,2021-10-01
4902,227,8,2021-12-12
1805,170,3,2020-03-24
5646,488,4,2022-09-08
4643,272,8,2022-12-18
4250,786,10,2022-03-12
9143,798,2,2022-10-31
43,892,7,2022-10-04
55,476,1,2022-04-30
5100,567,1,2021-10-30
1912,615,8,2022-06-21
7800,1000,2,2021-12-07
6236,874,9,2022-01-31
8951,729,10,2021-01-30
8337,853,9,2022-12-29
2739,958,10,2022-01-08
8973,877,1,2020-11-30
8652,184,7,2021-06-07
5650,903,2,2021-02-17
9743,241,10,2020-03-06
9576,308,6,2020-03-09
4477,359,9,2020-03-22
3921,588,8,2020-09-09
5139,456,4,2021-06-27
8177,318,3,2020-01-07
9082,825,3,2021-03-26
6799,310,8,2022-10-13
2576,969,10,2020-01-12
7369,92,8,2020-08-06
2043,28,8,2020-04-08
9860,651,10,2021-10-26
1190,137,5,2022-11-23
2518,514,10,2020-12-11
1843,297,7,2022-08-03
4264,666,8,2021-09-07
8017,418,4,2022-05-16
7960,595,8,2020-12-09
4035,519,6,2021-12-05
5931,28,9,2020-10-26
4941,709,7,2021-06-11
2237,54,7,2022-08-02
8819,348,3,2020-06-07
7544,100,1,2022-07-30
8411,946,6,2020-05-13
7518,627,5,2021-05-10
6455,230,9,2021-05-16
2639,670,4,2022-04-12
9487,358,6,2021-12-08
77,950,8,2021-05-20
5643,660,1,2021-01-31
1862,707,4,2020-02-14
7304,350,6,2022-03-21
9881,484,10,2020-03-09
1377,495,3,2020-10-22
2184,159,7,2021-07-26
5330,522,10,2020-05-04
495,194,2,2020-11-21
1753,639,2,2022-03-25
9343,270,6,2021-06-21
8718,609,7,2020-10-18
6453,156,9,2020-11-09
429,62,7,2021-01-25
9125,971,7,2022-11-10
2205,100,8,2021-04-13
9395,177,1,2021-04-30
545,57,1,2022-03-13
4651,655,1,2021-08-20
4902,375,4,2021-01-30
5171,912,6,2022-01-18
6480,424,7,2021-06-18
7968,904,7,2021-01-07
6909,372,6,2020-03-10
320,544,10,2021-04-20
140,658,9,2022-05-07
2317,835,8,2020-04-22
9219,533,4,2020-01-15
2526,915,7,2021-12-17
2490,243,1,2022-02-08
1289,309,7,2021-11-11
5035,74,7,2020-03-14
3415,124,3,2021-10-02
5097,324,8,2022-02-05
6347,152,10,2021-12-16
6842,917,2,2021-11-14
2717,933,3,2020-07-02
9997,789,5,2020-05-12
671,377,2,2020-05-06
7462,797,2,2021-01-09
3346,691,1,2020-06-02
3505,534,9,2020-08-26
434,130,2,2021-10-05
8216,371,4,2020-11-27
2988,64,8,2021-11-15
3326,141,5,2022-08-09
169,473,7,2020-04-29
7939,602,9,2021-10-25
7071,97,6,2022-05-18
3228,583,5,2021-09-04
6716,237,8,2020-03-02
8244,137,8,2020-10-07
4793,624,9,2021-01-22
613,569,8,2022-01-31
562,355,2,2020-12-07
3435,50,10,2020-07-17
3292,650,9,2021-03-09
4242,435,6,2021-06-30
9040,947,5,2021-05-11
8735,921,1,2021-11-06
1666,976,6,2020-06-15
4667,281,2,2022-05-15
1673,354,3,2021-03-19
7926,739,10,2022-08-05
7288,517,7,2022-04-20
8820,583,8,2020-11-08
287,340,2,2021-04-05
1737,864,3,2021-11-17
5281,709,1,2022-03-09
8793,480,2,2022-07-28
4027,976,6,2021-12-18
8907,786,3,2022-04-12
2076,728,1,2022-09-12
9502,521,2,2021-02-09
8296,10,8,2021-02-27
7419,167,6,2020-12-26
4347,520,8,2020-01-26
2408,929,4,2020-07-03
3831,556,2,2022-08-13
1743,375,8,2020-06-02
258,829,6,2020-09-25
6428,23,3,2021-10-06
6820,505,7,2021-01-21
5802,18,1,2020-12-04
5049,204,6,2021-03-18
440,605,3,2022-10-21
3304,224,10,2020-01-11
3056,473,8,2022-04-11
4666,960,5,2022-03-11
8410,695,2,2021-10-27
5643,957,1,2020-03-18
796,816,3,2020-07-08
5695,43,6,2021-08-20
7832,315,7,2022-09-29
2634,457,8,2021-02-27
724,187,9,2020-07-02
2129,549,5,2022-05-27
5468,799,3,2021-07-11
4923,340,3,2020-12-22
624,213,9,2022-11-14
3065,746,1,2022-12-28
4344,668,9,2022-04-29
2907,875,6,2022-10-23
7919,663,10,2021-03-14
7731,863,6,2020-12-10
2280,824,7,2021-01-08
2380,899,7,2020-04-10
9823,480,7,2022-03-15
723,815,8,2021-04-22
2346,994,8,2022-11-14
4243,359,7,2021-05-23
2899,450,6,2020-12-28
5851,30,8,2021-08-02
4217,658,6,2022-09-03
5734,336,2,2022-01-16
447,792,7,2021-03-21
4817,974,3,2022-06-23
4030,626,3,2020-09-23
8264,484,2,2020-08-01
6764,846,3,2020-01-25
7440,533,10,2022-05-09
6428,193,3,2022-02-23
6290,529,8,2021-05-24
2776,459,6,2021-07-24
3780,514,10,2022-06-28
6638,232,6,2022-09-13
1259,895,1,2020-02-09
9358,192,10,2020-07-20
5164,402,6,2021-09-06
5582,410,6,2020-08-29
3024,683,10,2020-10-01
4692,212,7,2022-03-03
1262,824,10,2020-04-28
8165,997,5,2020-07-29
63,480,5,2020-11-16
8477,426,5,2022-02-10
3225,231,2,2022-06-03
7496,651,2,2022-12-16
3633,420,7,2020-11-27
7411,150,3,2020-12-31
8703,705,10,2020-07-24
3419,824,3,2020-12-29
3881,140,6,2021-08-20
9510,449,3,2021-07-03
1539,522,10,2022-08-03
3,720,5,2022-07-07
9631,648,7,2020-07-24
2519,300,5,2022-09-04
6817,816,4,2022-02-13
4845,136,7,2020-06-16
7018,784,4,2022-08-14
9865,223,9,2020-02-10
8852,580,10,2022-03-28
37,864,4,2022-07-15
692,773,5,2021-07-11
1871,890,6,2022-01-29
2279,677,4,2021-12-08
9955,79,8,2021-04-24
9785,775,4,2020-01-20
6520,529,8,2020-12-07
9123,220,3,2022-05-12
7696,637,7,2022-10-11
4507,727,6,2020-09-10
7732,263,3,2022-10-23
7856,151,9,2022-02-07
9408,457,5,2022-01-17
5420,604,8,2022-04-28
1159,774,3,2021-05-02
9399,156,5,2022-12-29
3215,262,5,2020-05-02
3686,109,5,2021-02-06
5767,460,2,2020-08-01
9060,279,8,2022-07-27
2385,933,5,2021-09-16
3333,443,2,2022-12-28
7928,455,10,2020-10-23
3925,594,6,2021-05-06
7437,731,6,2021-03-29
4042,189,2,2021-08-19
4981,889,6,2020-04-01
5616,754,7,2020-11-20
3331,729,5,2020-02-29
8149,202,7,2021-05-04
4350,427,6,2021-01-22
3998,896,6,2021-06-17
8594,891,4,2021-11-16
7776,285,9,2022-11-04
150,536,8,2022-10-21
9217,812,5,2022-10-18
8962,717,6,2020-12-16
9756,552,2,2021-02-08
7552,953,4,2021-06-18
3227,808,9,2022-11-09
6398,700,10,2020-09-09
4538,599,7,2021-04-18
9113,258,2,2020-01-27
9562,264,9,2021-07-07
4562,135,7,2022-06-10
2899,702,4,2022-04-18
1398,658,5,2020-03-31
6613,64,2,2022-09-06
646,827,2,2020-08-22
4971,805,2,2021-07-03
3425,249,10,2020-02-04
6384,777,4,2022-02-01
2377,646,1,2022-09-02
5633,549,10,2020-04-05
2142,227,7,2020-02-08
8686,613,4,2021-01-10
7783,43,3,2020-03-10
1990,281,2,2020-01-20
8255,350,7,2020-12-16
4206,240,3,2022-10-12
6716,122,2,2021-05-22
6888,719,4,2020-04-13
411,561,5,2020-04-06
3828,948,7,2021-06-19
5386,790,9,2022-10-28
6269,507,10,2021-10-18
9933,704,6,2020-07-30
8465,207,2,2020-12-02
9670,638,9,2021-11-28
4651,213,10,2021-11-07
6054,323,9,2020-08-08
5898,421,4,2021-07-10
3142,852,5,2021-04-29
9420,636,2,2020-10-01
6815,577,1,2022-10-05
9701,459,3,2021-05-25
5044,467,4,2021-09-26
203,782,2,2021-08-17
5685,559,10,2020-01-15
1312,747,6,2021-09-27
9431,294,7,2021-02-13
3566,374,1,2022-04-09
1125,530,9,2022-04-05
7016,288,8,2022-12-02
6482,148,9,2021-12-19
2481,810,10,2020-03-06
1794,889,5,2022-05-27
5436,495,3,2020-07-09
1944,563,5,2021-09-27
5677,70,7,2021-08-29
7203,172,5,2020-09-23
7983,279,5,2020-01-05
2681,645,1,2022-02-16
8438,970,7,2020-08-02
2168,747,10,2022-08-24
752,293,3,2022-10-25
4098,786,3,2022-03-09
8761,491,2,2022-12-22
3110,334,3,2020-08-18
8579,522,5,2020-05-03
9637,528,1,2021-05-27
5495,891,7,2021-01-03
7579,684,3,2020-09-30
7091,331,10,2021-01-18
9247,212,9,2020-02-04
6096,626,2,2020-09-19
3839,824,5,2022-11-28
5099,215,9,2022-05-22
2085,9,3,2020-09-18
2700,963,6,2020-05-01
7206,26,10,2021-10-25
5385,661,7,2022-07-17
2320,734,9,2020-06-10
2300,897,7,2022-08-21
7199,136,10,2022-09-03
9211,632,10,2021-12-11
73,742,10,2020-08-21
7035,735,4,2022-08-13
3621,969,8,2022-07-24
6473,34,4,2020-03-03
919,718,5,2021-01-27
594,952,6,2021-06-12
7545,714,5,2021-08-07
8635,638,6,2020-02-12
8887,50,10,2022-08-30
1673,777,8,2020-02-26
5631,659,5,2022-02-10
6146,554,5,2020-05-19
4882,462,8,2021-07-10
9278,391,4,2021-03-30
6787,577,2,2022-11-09
1493,982,5,2020-08-22
8786,492,8,2021-12-12
3356,677,8,2021-01-01
4503,912,1,2022-02-27
5721,600,9,2021-07-06
4529,179,1,2020-09-09
8858,531,5,2021-09-20
4361,157,10,2021-06-08
2617,854,8,2021-02-23
8252,98,9,2022-02-03
8263,798,10,2021-09-01
6457,884,5,2020-01-23
1022,387,4,2021-04-27
315,184,8,2022-04-03
2450,49,8,2021-03-23
6415,316,4,2022-05-05
5869,577,3,2021-12-29
9299,370,7,2020-02-24
3851,305,2,2022-04-06
878,671,9,2022-06-05
2666,150,9,2022-05-07
963,245,2,2021-02-11
2916,310,2,2022-12-02
711,325,6,2020-02-29
6759,816,3,2021-12-09
5226,847,6,2021-09-05
2233,930,1,2020-07-05
6917,144,1,2021-09-19
902,798,8,2021-06-22
8631,620,6,2022-02-09
4363,244,8,2020-03-20
9272,947,5,2020-02-02
1075,137,2,2021-02-28
2559,285,7,2020-02-23
9997,14,6,2021-01-29
2075,795,10,2022-11-23
8433,454,9,2022-11-22
2359,430,5,2022-06-23
944,726,4,2022-12-27
2148,155,3,2021-03-26
5470,220,5,2022-12-01
6523,735,4,2020-11-17
9386,294,1,2022-04-02
5414,400,4,2022-03-12
45,134,4,2021-06-12
4829,986,6,2021-08-22
7526,637,3,2021-01-24
9183,886,10,2020-11-20
7469,737,3,2020-06-29
217,543,2,2022-05-29
5864,755,7,2021-05-26
4630,614,5,2021-01-11
2441,268,5,2022-06-29
2299,850,8,2022-11-12
7384,281,10,2022-04-07
5871,638,4,2022-11-24
1176,264,2,2021-07-02
4825,444,8,2020-09-09
6169,604,6,2020-08-25
3079,699,7,2021-05-28
3517,57,4,2020-01-15
4215,488,9,2022-06-27
3816,623,4,2020-03-20
3121,772,10,2022-05-27
9764,777,9,2020-08-30
1400,705,1,2021-06-19
3999,403,10,2021-07-18
5013,281,4,2021-03-28
9147,845,3,2022-08-30
3890,411,3,2021-03-31
6609,516,6,2021-05-16
9060,950,7,2022-02-07
5117,730,3,2021-09-19
5878,223,6,2022-07-22
5849,206,7,2021-10-31
7432,289,8,2020-09-21
9738,717,2,2020-01-02
487,349,5,2020-08-06
324,676,1,2022-06-02
4710,132,4,2020-03-08
4070,946,4,2021-11-17
9926,48,1,2020-07-14
9950,368,9,2021-06-14
4046,312,4,2020-01-15
901,390,10,2022-01-16
3155,445,6,2022-10-28
225,861,6,2022-10-26
7846,526,3,2021-02-04
9456,264,9,2022-08-09
8400,884,8,2020-10-18
6784,506,4,2020-04-19
7245,849,5,2022-05-02
9573,617,7,2021-10-20
1110,408,8,2021-03-08
4106,739,5,2020-09-27
2143,370,4,2022-04-02
1186,718,6,2020-09-20
5088,505,10,2020-04-08
8833,706,3,2022-10-20
6561,681,5,2022-09-20
2176,465,6,2020-09-01
2212,253,2,2022-06-19
1226,570,6,2020-06-19
8785,111,10,2022-02-21
9235,300,4,2022-09-08
1724,37,9,2022-04-24
2272,343,1,2022-07-28
3206,449,10,2021-08-20
2006,679,5,2021-11-06
4654,701,9,2021-02-16
9907,564,10,2021-04-28
92,171,9,2021-03-18
7280,902,4,2020-01-22
3845,831,7,2021-10-27
6039,469,6,2021-03-11
1668,321,9,2021-02-05
2722,697,1,2022-04-15
9054,401,9,2022-03-30
6671,246,3,2022-05-11
3722,31,6,2021-05-08
1814,518,1,2021-06-15
9794,345,7,2020-10-22
7855,931,10,2021-11-01
5378,156,6,2020-08-08
1729,993,6,2020-01-10
9746,298,10,2022-03-05
9965,9,5,2020-08-29
6158,408,7,2022-10-24
6392,899,9,2022-12-25
3188,778,3,2022-05-25
3276,911,5,2021-08-19
2441,376,2,2021-07-14
108,923,2,2021-12-22
3839,492,3,2020-02-26
5673,471,8,2022-05-22
2917,818,7,2021-10-01
3687,50,8,2022-09-16
915,455,10,2022-08-12
3332,985,4,2020-12-20
6001,381,3,2020-01-25
2602,468,10,2021-07-16
91,207,1,2022-04-01
7369,790,9,2020-09-03
1153,233,7,2022-11-22
4002,461,6,2020-10-29
7029,833,7,2022-09-07
5253,421,7,2021-07-04
6379,32,1,2022-09-02
5533,845,1,2022-12-23
1490,320,1,2022-02-11
1868,82,10,2020-01-30
6776,619,4,2021-01-22
7557,111,2,2022-06-06
8652,476,7,2021-01-11
8486,129,10,2021-03-02
1331,968,7,2020-10-14
2909,336,1,2021-10-14
8293,691,6,2020-05-01
8426,365,5,2022-06-09
9407,391,10,2021-11-27
3926,182,2,2021-01-02
2470,327,2,2021-11-29
8547,663,9,2022-03-01
9884,483,2,2020-06-04
5586,196,5,2020-10-19
3233,646,10,2020-09-12
6579,425,1,2021-11-15
7472,931,7,2020-04-11
1465,834,8,2021-10-24
3301,828,6,2022-09-13
5700,60,7,2021-09-05
9927,385,5,2021-02-26
5019,133,1,2021-01-27
6085,875,1,2021-11-10
6595,434,1,2021-07-07
2111,998,1,2022-08-05
3376,887,5,2021-05-24
8520,802,5,2020-05-20
6982,412,10,2021-04-21
6166,36,1,2020-02-16
899,39,9,2022-02-04
1114,885,3,2020-01-18
4322,241,10,2021-01-24
756,230,1,2020-11-11
7279,511,6,2021-09-10
7588,452,10,2021-08-23
3878,474,8,2021-11-07
501,797,10,2022-09-14
1612,767,3,2022-08-29
2812,94,2,2022-11-11
1895,489,8,2021-08-27
1174,207,2,2022-12-18
9041,70,9,2020-02-29
7145,378,3,2022-06-24
1137,509,10,2021-12-23
3502,452,10,2021-07-04
8381,3,5,2022-06-02
4791,283,3,2020-07-15
4309,868,7,2022-05-26
964,695,8,2021-03-08
6663,628,2,2021-05-24
9008,232,9,2020-02-07
9863,680,2,2021-09-10
67,742,2,2022-01-05
7459,916,6,2022-03-21
576,421,5,2020-07-29
2982,128,3,2020-03-05
9762,52,6,2020-05-06
4834,227,8,2022-05-29
4721,384,4,2021-06-23
6844,381,4,2021-07-14
3530,748,7,2020-01-07
8327,629,4,2020-04-17
2053,618,9,2020-10-23
4415,965,6,2020-06-21
7716,139,4,2022-11-08
4726,572,6,2022-04-19
891,654,2,2022-01-01
6928,229,8,2020-03-07
2359,657,1,2021-05-03
788,648,10,2020-02-09
5647,350,9,2021-05-04
9130,24,10,2021-09-01
4381,534,7,2020-07-13
7745,379,2,2022-09-14
8463,830,5,2021-03-03
2963,601,8,2021-09-23
8839,404,3,2022-11-08
7769,540,3,2020-08-08
5482,961,7,2022-07-14
6079,217,4,2020-08-17
3947,713,8,2021-09-19
576,487,1,2021-04-20
6717,238,3,2022-03-05
8921,813,2,2020-04-02
296,182,6,2020-09-10
8940,627,5,2020-07-13
9122,3,2,2020-07-27
376,531,2,2022-01-17
9530,457,6,2022-09-24
8333,862,5,2020-03-13
8416,451,2,2022-03-18
3377,192,7,2020-03-08
5720,236,4,2022-05-12
6987,562,9,2022-12-09
8598,796,1,2022-12-19
4427,266,9,2022-09-07
3548,304,8,2021-08-24
897,493,5,2020-10-06
1037,382,7,2021-06-19
4990,868,3,2022-06-29
7020,277,7,2020-05-08
6808,29,9,2020-05-05
7488,839,7,2022-05-19
6406,614,7,2020-09-27
4969,568,3,2021-02-16
7856,828,9,2020-11-09
9682,408,8,2021-02-09
5756,425,2,2021-05-24
5161,130,6,2022-12-24
8033,872,5,2021-01-29
8495,947,6,2021-02-06
1925,212,7,2022-03-14
5649,652,3,2021-12-10
349,232,8,2020-08-29
5252,58,3,2021-11-28
5755,516,5,2022-05-08
400,644,4,2020-08-25
1873,723,5,2020-02-29
1174,816,2,2022-09-09
2406,162,9,2022-06-28
2234,153,9,2020-10-01
707,785,4,2022-09-23
4478,523,4,2022-03-06
8205,223,5,2020-02-22
3105,337,5,2021-05-06
1375,986,9,2020-04-21
9518,3,2,2020-10-26
6803,306,7,2022-10-04
2350,630,9,2021-12-10
2629,962,1,2022-08-06
3431,281,1,2021-01-05
6865,52,10,2021-12-13
6499,777,10,2022-03-22
7931,271,7,2020-09-04
5540,705,3,2021-06-02
9973,7,6,2022-10-14
7783,887,2,2020-07-28
613,615,9,2022-01-10
3929,761,4,2022-05-13
9691,423,8,2020-03-29
3772,464,1,2022-04-24
8713,900,7,2020-05-08
8450,17,1,2022-03-15
6929,43,4,2021-06-17
2545,667,1,2020-01-04
1096,64,5,2020-05-04
6706,22,10,2020-06-10
2861,154,6,2021-10-26
8474,171,10,2022-08-01
9891,111,7,2021-07-01
8935,890,1,2022-06-04
1100,423,4,2021-12-02
3270,791,8,2021-06-05
4772,376,2,2021-08-10
3568,513,5,2022-03-06
2063,639,1,2021-07-16
6503,381,8,2022-09-15
5427,753,8,2020-07-03
7296,12,4,2020-07-30
1776,897,3,2021-05-07
5997,92,5,2020-02-05
974,607,7,2020-10-10
2642,367,4,2020-07-13
4253,947,1,2020-01-30
5196,335,9,2021-06-08
7718,303,8,2022-08-01
7505,346,3,2020-10-27
8157,483,3,2020-03-09
7188,331,10,2021-10-04
1629,231,8,2022-09-29
5633,138,4,2020-04-06
3165,751,8,2022-12-21
4018,466,7,2021-04-28
8294,280,1,2021-08-28
9440,630,8,2020-03-22
6473,255,1,2022-07-21
1497,821,8,2020-09-18
7381,715,1,2021-07-09
8325,779,10,2020-04-30
4731,200,4,2021-09-26
2295,641,8,2020-03-24
7167,462,3,2021-11-15
5894,434,3,2021-07-05
3189,668,1,2022-07-27
9065,887,6,2022-08-21
8355,284,2,2021-02-01
746,167,9,2022-11-10
2448,724,4,2021-04-26
8298,225,4,2022-05-24
493,80,7,2021-12-05
334,377,8,2021-10-02
4147,294,3,2020-10-07
8320,858,6,2020-02-17
4120,822,10,2021-12-05
1266,86,9,2021-02-14
5735,714,1,2020-10-22
35,133,7,2021-08-25
1947,681,6,2020-04-09
226,537,9,2021-07-09
8855,419,9,2020-05-29
7168,888,10,2020-07-10
8256,864,6,2020-02-10
2513,772,10,2021-06-28
8805,225,10,2020-02-03
4497,637,9,2020-10-02
8869,884,5,2021-09-19
122,380,9,2022-08-14
4764,744,2,2022-12-08
1368,643,9,2022-10-12
7461,127,3,2020-01-22
3152,121,6,2021-05-16
3078,668,1,2021-12-10
6253,902,6,2022-05-10
5068,122,3,2022-12-15
295,341,3,2022-02-09
8560,966,1,2022-01-10
5561,172,2,2020-05-04
7894,66,5,2020-03-21
756,527,10,2022-04-12
6191,24,6,2021-09-16
4202,835,6,2021-02-11
9815,409,10,2020-02-13
7920,253,2,2022-10-03
4473,813,6,2022-03-12
3295,860,4,2020-05-28
3457,870,1,2020-05-04
2578,29,3,2021-06-02
9922,69,4,2021-07-10
267,613,7,2020-06-01
4115,593,2,2022-01-02
8629,504,9,2020-02-21
7662,426,7,2020-08-27
5625,978,7,2022-03-13
6568,432,5,2022-08-29
9397,711,9,2021-03-21
864,989,8,2020-02-27
3055,860,1,2020-01-02
5479,342,3,2021-08-08
8346,579,6,2021-06-08
7631,986,9,2020-08-31
2380,766,10,2022-05-01
8013,392,1,2022-12-17
5568,550,9,2020-08-16
3464,382,10,2020-09-06
5835,877,7,2020-09-28
8065,638,8,2020-09-03
7564,810,5,2022-09-21
6255,881,3,2022-11-22
1861,481,3,2021-01-11
1571,295,10,2022-08-28
3120,455,10,2021-05-24
1555,574,8,2020-02-07
2430,938,6,2022-01-20
3304,351,7,2022-08-30
4963,836,1,2022-11-19
8052,98,9,2021-09-10
5433,353,7,2020-03-09
2060,101,10,2020-12-17
7558,946,6,2021-01-08
647,586,8,2022-09-14
6111,506,1,2021-03-13
2502,857,6,2021-05-25
136,454,8,2020-09-21
6962,2,5,2021-01-05
3759,480,4,2021-06-30
2371,334,2,2020-12-17
5569,505,2,2020-09-11
1219,174,1,2021-10-15
6355,607,2,2021-12-20
2025,960,10,2021-07-18
2737,244,8,2022-05-28
6898,89,2,2020-08-02
1058,336,8,2021-08-23
7103,325,3,2022-05-27
8753,455,8,2020-01-21
9655,703,2,2020-09-08
986,653,6,2022-06-25
2512,754,6,2020-01-09
5254,344,5,2022-12-03
5563,884,7,2021-08-28
7619,579,7,2020-09-24
1329,102,1,2020-08-19
1085,145,6,2020-01-31
5368,540,9,2020-02-09
2481,100,5,2021-05-17
2335,291,10,2022-03-03
8087,302,6,2020-01-06
4346,257,5,2020-02-29
6638,947,9,2020-03-14
316,961,4,2020-06-22
8733,429,4,2022-06-09
1167,356,4,2022-08-07
6728,409,4,2020-08-17
532,182,5,2020-08-25
576,192,8,2022-11-12
7564,947,2,2021-08-13
2747,956,6,2020-02-11
2822,157,6,2021-10-12
3715,39,4,2021-11-08
915,456,7,2022-06-01
3478,648,7,2022-12-02
599,825,6,2021-06-01
8112,774,1,2021-01-20
4357,326,6,2020-08-02
1538,600,3,2021-07-19
4153,302,3,2022-03-03
8384,171,5,2020-12-02
3473,622,9,2022-04-08
9054,131,7,2021-09-13
9111,273,2,2020-04-23
2045,235,8,2020-07-20
8602,87,2,2021-09-25
666,84,10,2022-05-29
435,685,5,2022-10-20
9955,557,1,2021-06-28
4142,797,8,2020-05-29
2453,8,2,2021-11-01
6807,848,6,2021-11-08
4163,392,2,2021-01-16
8079,923,10,2022-01-01
8605,689,1,2021-08-16
9812,485,5,2020-12-15
5825,29,3,2021-09-05
4419,532,4,2021-01-07
7706,129,8,2022-09-29
1636,593,5,2022-01-17
9793,791,10,2021-09-08
2774,717,9,2022-06-22
1544,633,9,2020-04-17
429,569,2,2021-01-27
4052,401,7,2021-03-04
2635,644,4,2022-03-29
3270,712,6,2021-07-31
7621,299,9,2022-04-22
9855,608,8,2020-02-03
8282,406,9,2022-07-27
4127,18,1,2022-08-08
9587,906,4,2022-01-07
6851,486,4,2021-01-03
879,345,5,2021-03-05
1187,791,1,2020-03-03
3324,459,2,2022-08-07
2280,83,7,2021-05-14
8621,383,3,2021-08-30
1747,732,7,2022-08-30
4960,229,10,2020-06-14
2959,710,4,2022-04-10
563,989,1,2020-03-16
2193,73,1,2020-08-12
2600,492,6,2021-09-01
1994,884,9,2020-02-11
2995,924,10,2021-10-16
6728,947,6,2021-09-02
4744,729,9,2021-11-03
4070,371,4,2020-06-11
2257,977,9,2021-12-16
3103,625,6,2022-07-27
1692,336,8,2021-12-18
2921,787,9,2020-09-07
5652,297,6,2020-09-20
7768,256,3,2021-06-12
3641,343,3,2022-01-06
4358,216,4,2021-09-30
5040,641,10,2020-09-04
4682,955,1,2022-07-05
5935,875,10,2021-03-16
5035,184,4,2022-02-21
8126,877,8,2020-06-23
4926,34,10,2021-07-26
3523,336,8,2021-06-20
7659,606,6,2020-08-09
5637,270,1,2022-09-03
312,587,5,2021-07-09
5629,78,7,2022-01-04
450,458,7,2022-09-06
9262,876,1,2022-03-16
1700,482,5,2020-03-24
4637,685,10,2020-10-30
8296,395,3,2021-02-04
912,705,7,2020-10-01
2494,224,5,2022-06-25
2550,724,2,2021-05-19
3420,110,3,2021-04-04
6131,824,1,2021-08-13
6187,708,3,2022-09-12
142,769,10,2020-03-05
5674,257,4,2021-03-28
4533,625,2,2022-05-06
3019,12,9,2021-10-31
6218,501,7,2020-02-24
6093,836,6,2022-11-25
1627,22,4,2021-09-29
5179,816,2,2021-02-21
6619,218,4,2021-08-05
8718,916,10,2020-11-19
3062,209,8,2021-06-22
3004,618,1,2020-07-27
6495,110,8,2020-07-24
2909,221,7,2020-06-20
8345,800,2,2022-08-10
4429,912,10,2021-07-08
9915,583,5,2020-09-14
2413,545,5,2020-02-18
3488,88,5,2021-10-30
7871,322,7,2022-06-14
2806,966,10,2021-09-10
5870,215,3,2021-12-21
9833,731,9,2020-04-28
4898,247,3,2022-09-24
285,65,6,2022-11-23
576,783,10,2020-04-30
7461,263,7,2021-10-22
4062,288,4,2022-04-26
9670,43,4,2022-05-10
4828,92,1,2020-08-02
1719,137,5,2020-09-19
1420,34,2,2020-08-25
2522,313,4,2020-11-18
1493,198,8,2020-09-12
6481,150,5,2020-12-20
2556,893,8,2020-02-16
8550,9,2,2022-03-27
2157,142,3,2020-07-29
8120,209,7,2022-02-04
5790,968,4,2021-07-08
1225,302,1,2022-08-26
8550,50,2,2021-03-23
8671,224,3,2021-06-04
2483,433,5,2022-11-28
7159,178,9,2020-07-03
6419,285,3,2021-09-27
2846,812,4,2021-02-10
920,124,6,2020-09-02
8456,23,5,2021-06-16
5087,283,10,2022-09-02
1218,799,10,2022-02-18
1292,877,10,2021-05-30
9495,30,10,2022-04-08
7399,72,7,2022-12-15
5426,533,2,2020-08-12
1914,166,10,2021-08-07
7990,357,3,2022-05-12
7111,793,1,2021-04-19
5589,401,9,2020-12-30
496,824,2,2021-08-11
2895,937,10,2021-06-22
8077,568,2,2021-08-29
8161,639,4,2022-01-02
3570,628,7,2022-03-05
8573,744,3,2021-04-20
446,291,3,2021-09-29
8631,371,8,2021-09-23
6702,590,4,2020-05-31
1145,603,4,2022-11-27
5428,830,5,2020-08-27
556,943,5,2020-08-17
8454,217,5,2020-01-08
1736,449,10,2022-06-25
7829,841,10,2022-07-14
4840,658,5,2022-09-11
6800,494,1,2022-12-30
2516,892,1,2022-03-14
2071,579,7,2020-06-14
1789,18,5,2022-12-18
9063,776,2,2022-10-02
5159,540,4,2022-12-20
8854,940,6,2020-11-14
2299,971,3,2022-07-14
588,717,2,2022-09-27
6884,389,5,2022-07-25
1114,659,4,2022-03-08
4145,476,8,2020-06-21
9310,506,3,2021-02-18
8420,486,3,2022-12-05
5248,326,1,2022-08-12
2328,421,1,2020-09-18
6751,878,9,2021-08-06
1818,748,10,2020-05-12
2340,83,2,2020-02-25
2000,469,10,2020-01-17
6886,749,6,2020-06-28
1603,400,6,2021-07-16
381,10,6,2022-01-16
9199,462,6,2021-05-09
3362,963,8,2020-06-16
614,144,2,2022-11-16
9184,645,9,2021-12-04
8635,234,1,2021-07-27
1586,147,2,2022-06-26
6534,710,8,2022-12-18
4120,815,7,2021-01-29
1917,3,4,2022-11-01
670,254,9,2022-01-25
4460,140,10,2020-12-21
766,139,9,2020-09-04
3866,177,10,2022-05-22
2686,44,5,2022-05-06
4644,543,8,2020-05-01
6456,840,7,2022-02-28
7891,626,8,2020-09-17
7026,528,1,2020-02-10
5571,915,9,2022-09-26
7947,677,9,2020-09-16
2211,227,7,2022-03-14
2047,441,3,2021-09-27
8056,927,9,2022-08-02
4407,950,3,2022-10-23
74,141,10,2020-11-19
9202,713,6,2021-11-11
6967,674,5,2022-11-28
1466,661,5,2021-09-21
78,618,2,2021-02-14
7907,685,1,2020-02-02
5989,681,9,2022-07-01
6539,739,2,2020-07-27
2917,975,8,2021-08-26
5879,748,1,2020-09-23
5431,928,7,2021-11-16
8662,396,8,2022-05-27
9534,837,2,2020-03-24
5197,852,6,2021-08-05
7155,596,2,2020-05-14
5948,715,9,2022-09-27
