unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
7563867,HS368283,2010-06-19 04:00:00 UTC,103XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,SIDEWALK,true,false,512,5,9,49,08B,1180736,1836592,2010,2018-02-10 03:50:01 UTC,41.706859194,-87.613756011,"(41.706859194, -87.613756011)"
5658072,HN446405,2007-07-04 10:12:56 UTC,106XX S INDIANA AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,512,5,9,49,08B,1179468,1834400,2007,2018-02-28 03:56:25 UTC,41.70087303,-87.618466004,"(41.70087303, -87.618466004)"
10429522,HZ167049,2016-02-27 11:30:00 UTC,001XX E 103RD ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,512,5,9,49,08B,1179145,1836712,2016,2018-02-10 03:50:01 UTC,41.707224825,-87.619578543,"(41.707224825, -87.619578543)"
10598054,HZ349369,2016-06-30 12:00:00 UTC,002XX W 106TH PL,0460,BATTERY,SIMPLE,SIDEWALK,false,false,512,5,34,49,08B,1176543,1834317,2016,2018-02-10 03:50:01 UTC,41.700711392,-87.62917874,"(41.700711392, -87.62917874)"
3367797,HK406435,2004-06-03 02:45:00 UTC,106XX S EBERHART AVE,0460,BATTERY,SIMPLE,ALLEY,false,false,512,5,9,49,08B,1181461,1834614,2004,2018-02-28 03:56:25 UTC,41.701414647,-87.611161837,"(41.701414647, -87.611161837)"
3371814,HK415146,2004-06-07 04:45:00 UTC,103XX S INDIANA AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,true,512,5,9,49,08B,1179414,1836244,2004,2018-02-10 03:50:01 UTC,41.705934448,-87.618607695,"(41.705934448, -87.618607695)"
9158840,HW303989,2013-06-04 12:30:00 UTC,008XX E 103RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,512,5,9,50,08B,1183988,1836860,2013,2018-02-10 03:50:01 UTC,41.707519433,-87.601839023,"(41.707519433, -87.601839023)"
8362283,HT595300,2011-11-18 05:30:00 UTC,105XX S CORLISS AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,512,5,9,50,08B,1183438,1835419,2011,2018-02-10 03:50:01 UTC,41.70357795,-87.603897812,"(41.70357795, -87.603897812)"
8414007,HT647576,2011-12-26 10:20:00 UTC,0000X W 103RD ST,0460,BATTERY,SIMPLE,APARTMENT,true,false,512,5,34,49,08B,1177884,1836676,2011,2016-02-04 06:33:39 UTC,41.707154625,-87.624197387,"(41.707154625, -87.624197387)"
3886103,HL260566,2005-03-28 05:50:00 UTC,001XX W 104TH ST,0460,BATTERY,SIMPLE,ALLEY,false,false,512,5,34,49,08B,1177277,1835996,2005,2018-02-28 03:56:25 UTC,41.705302306,-87.62644065,"(41.705302306, -87.62644065)"
6736738,HR150255,2009-02-02 12:35:00 UTC,008XX E 103RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,512,5,9,50,08B,1183988,1836860,2009,2018-02-28 03:56:25 UTC,41.707519433,-87.601839023,"(41.707519433, -87.601839023)"
11781616,JC376351,2019-08-03 04:20:00 UTC,104XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,OTHER,false,false,512,5,9,49,08B,1180755,1835927,2019,2019-08-10 04:09:39 UTC,41.705033911,-87.613706784,"(41.705033911, -87.613706784)"
12253671,JD469170,2020-12-25 12:00:00 UTC,106XX S PERRY AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,512,5,34,49,08B,1177483,1834467,2020,2021-01-01 03:51:11 UTC,41.701101871,-87.625732308,"(41.701101871, -87.625732308)"
2383107,HH688114,2002-10-02 08:00:00 UTC,0000X W 107TH ST,0460,BATTERY,SIMPLE,ALLEY,false,false,512,5,34,49,08B,1177678,1834013,2002,2018-02-28 03:56:25 UTC,41.699851632,-87.625031961,"(41.699851632, -87.625031961)"
1873449,G719058,2001-11-30 04:06:52 UTC,002XX W 103 PL,0460,BATTERY,SIMPLE,RESIDENCE,true,false,512,5,,,08B,1176602,1836351,2001,2015-08-17 03:03:40 UTC,41.706291654,-87.628901784,"(41.706291654, -87.628901784)"
8886150,HV560673,2012-11-13 05:15:00 UTC,106XX S EBERHART AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,512,5,9,49,08B,1181465,1834445,2012,2018-02-10 03:50:01 UTC,41.700950796,-87.61115238,"(41.700950796, -87.61115238)"
7774595,HS575473,2010-10-21 02:25:00 UTC,006XX E 105TH PL,0460,BATTERY,SIMPLE,RESIDENCE,false,false,512,5,9,50,08B,1182807,1835151,2010,2016-02-04 06:33:39 UTC,41.702857166,-87.606216668,"(41.702857166, -87.606216668)"
6104994,HP199380,2008-02-27 03:15:00 UTC,103XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,STREET,false,false,512,5,9,49,08B,1180736,1836592,2008,2018-02-28 03:56:25 UTC,41.706859194,-87.613756011,"(41.706859194, -87.613756011)"
6120362,HP213915,2008-03-08 05:31:27 UTC,009XX E 104TH ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,512,5,9,50,08B,1184238,1836191,2008,2018-02-28 03:56:25 UTC,41.705677782,-87.600944364,"(41.705677782, -87.600944364)"
3395718,HK448618,2004-06-22 06:41:59 UTC,105XX S LAFAYETTE AVE,0460,BATTERY,SIMPLE,RESIDENCE,true,false,512,5,34,49,08B,1177792,1835027,2004,2018-02-28 03:56:25 UTC,41.702631618,-87.624583988,"(41.702631618, -87.624583988)"
3563450,HK649369,2004-09-09 06:00:00 UTC,105XX S CORLISS AVE,0460,BATTERY,SIMPLE,STREET,false,false,512,5,9,50,08B,1183438,1835419,2004,2018-02-28 03:56:25 UTC,41.70357795,-87.603897812,"(41.70357795, -87.603897812)"
9505419,HX160764,2014-02-22 01:35:00 UTC,105XX S WENTWORTH AVE,0460,BATTERY,SIMPLE,STREET,true,false,512,5,34,49,08B,1176810,1835237,2014,2018-02-10 03:50:01 UTC,41.703230009,-87.628173505,"(41.703230009, -87.628173505)"
1980403,HH177063,2002-02-09 03:42:08 UTC,105XX S LAFAYETTE AV,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,512,5,,,08B,1177789,1835120,2002,2018-02-10 03:50:01 UTC,41.702886891,-87.624592171,"(41.702886891, -87.624592171)"
2093414,HH320691,2002-04-20 10:05:00 UTC,106XX S CHAMPLAIN AV,0460,BATTERY,SIMPLE,RESIDENCE,false,false,512,5,,,08B,1182488,1834617,2002,2018-02-28 03:56:25 UTC,41.701399185,-87.60740124,"(41.701399185, -87.60740124)"
2110893,HH339893,2002-04-30 12:36:22 UTC,006XX E 105TH PL,0460,BATTERY,SIMPLE,SIDEWALK,false,false,512,5,9,50,08B,1182684,1835148,2002,2018-02-28 03:56:25 UTC,41.702851783,-87.606667153,"(41.702851783, -87.606667153)"
2130718,HH364717,2002-05-11 12:15:00 UTC,104XX S WABASH AVE,0460,BATTERY,SIMPLE,RESIDENCE,true,true,512,5,9,49,08B,1178420,1835750,2002,2018-02-28 03:56:25 UTC,41.704601425,-87.622262568,"(41.704601425, -87.622262568)"
2145372,HH384416,2002-05-20 02:36:43 UTC,004XX E 107TH ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,512,5,9,49,08B,1180955,1834101,2002,2018-02-28 03:56:25 UTC,41.700018534,-87.613030339,"(41.700018534, -87.613030339)"
2166096,HH415480,2002-06-03 09:39:00 UTC,008XX E 103RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,512,5,9,50,08B,1183988,1836860,2002,2018-02-28 03:56:25 UTC,41.707519433,-87.601839023,"(41.707519433, -87.601839023)"
8502543,HV179287,2012-03-01 04:21:00 UTC,104XX S STATE ST,0460,BATTERY,SIMPLE,STREET,false,false,512,5,34,49,08B,1178106,1835436,2012,2018-02-10 03:50:01 UTC,41.703746874,-87.623421862,"(41.703746874, -87.623421862)"
11447634,JB437437,2018-09-15 11:30:00 UTC,105XX S INDIANA AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,512,5,9,49,08B,1179445,1835166,2018,2018-09-22 04:01:14 UTC,41.702975563,-87.618526942,"(41.702975563, -87.618526942)"
12170928,JD369360,2020-09-16 04:28:00 UTC,001XX W 103RD PL,0460,BATTERY,SIMPLE,CTA BUS,false,false,512,5,34,49,08B,1176943,1836320,2020,2020-09-23 03:58:12 UTC,41.706198924,-87.627653995,"(41.706198924, -87.627653995)"
5198383,HM787666,2006-12-21 03:45:00 UTC,103XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,STREET,false,false,512,5,9,49,08B,1178964,1836624,2006,2018-02-28 03:56:25 UTC,41.706987456,-87.620244029,"(41.706987456, -87.620244029)"
5220888,HM799083,2006-12-28 10:00:00 UTC,103XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,STREET,false,false,512,5,9,49,08B,1178964,1836624,2006,2018-02-28 03:56:25 UTC,41.706987456,-87.620244029,"(41.706987456, -87.620244029)"
5440970,HN272036,2007-04-08 02:45:00 UTC,009XX E 104TH ST,0460,BATTERY,SIMPLE,APARTMENT,true,false,512,5,9,50,08B,1184238,1836191,2007,2018-02-28 03:56:25 UTC,41.705677782,-87.600944364,"(41.705677782, -87.600944364)"
7911702,HT141634,2011-01-29 09:30:00 UTC,003XX W 105TH PL,0460,BATTERY,SIMPLE,STREET,true,false,512,5,34,49,08B,1175917,1834966,2011,2016-02-04 06:33:39 UTC,41.702506364,-87.631451546,"(41.702506364, -87.631451546)"
6257670,HP345223,2008-05-19 08:15:00 UTC,008XX E 105TH ST,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,true,false,512,5,9,50,08B,1183518,1835505,2008,2018-02-28 03:56:25 UTC,41.703812085,-87.603602202,"(41.703812085, -87.603602202)"
6217869,HP305832,2008-04-28 03:30:00 UTC,104XX S STATE ST,0460,BATTERY,SIMPLE,STREET,false,false,512,5,34,49,08B,1178091,1835934,2008,2018-02-28 03:56:25 UTC,41.705113794,-87.623461757,"(41.705113794, -87.623461757)"
5255436,HN131242,2007-01-18 06:15:00 UTC,105XX S WENTWORTH AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,512,5,34,49,08B,1176820,1834871,2007,2018-02-28 03:56:25 UTC,41.702225428,-87.628147862,"(41.702225428, -87.628147862)"
9587697,HX236614,2014-04-25 09:45:00 UTC,002XX W 104TH ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,512,5,34,49,08B,1176537,1835978,2014,2018-02-10 03:50:01 UTC,41.705269548,-87.629150979,"(41.705269548, -87.629150979)"
4326406,HL628864,2005-09-22 04:15:00 UTC,104XX S STATE ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,512,5,34,49,08B,1178104,1835495,2005,2018-02-10 03:50:01 UTC,41.703908823,-87.623427404,"(41.703908823, -87.623427404)"
4391974,HL680516,2005-10-18 12:00:00 UTC,104XX S STATE ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,512,5,34,49,08B,1178093,1835851,2005,2018-02-28 03:56:25 UTC,41.704885986,-87.623456938,"(41.704885986, -87.623456938)"
4556871,HM144528,2006-01-25 03:15:00 UTC,105XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,512,5,9,49,08B,1178853,1835179,2006,2018-02-28 03:56:25 UTC,41.7030247,-87.620694297,"(41.7030247, -87.620694297)"
4421725,HL713297,2005-11-03 03:10:00 UTC,103XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,STREET,false,false,512,5,9,50,08B,1182698,1836734,2005,2018-02-10 03:50:01 UTC,41.707203646,-87.606566877,"(41.707203646, -87.606566877)"
11543126,JB563048,2018-12-21 07:40:00 UTC,003XX W 106TH ST,0460,BATTERY,SIMPLE,RESIDENCE,false,false,512,5,34,49,08B,1175918,1834635,2018,2018-12-28 04:13:27 UTC,41.70159803,-87.631457762,"(41.70159803, -87.631457762)"
1336212,G025226,2001-01-12 03:00:00 UTC,103XX S MICHIGAN AV,0460,BATTERY,SIMPLE,"SCHOOL, PRIVATE, BUILDING",false,true,512,5,,,08B,1178931,1836694,2001,2015-08-17 03:03:40 UTC,41.707180296,-87.620362752,"(41.707180296, -87.620362752)"
11689279,JC265784,2019-05-16 12:00:00 UTC,002XX W 104TH ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",false,false,512,5,34,49,08B,1176490,1835977,2019,2019-05-23 04:10:00 UTC,41.705267858,-87.629323117,"(41.705267858, -87.629323117)"
1331040,G028550,2001-01-14 02:16:02 UTC,105XX S MICHIGAN AV,0460,BATTERY,SIMPLE,TAXICAB,false,false,512,5,,,08B,1178820,1835321,2001,2015-08-17 03:03:40 UTC,41.703415117,-87.620810832,"(41.703415117, -87.620810832)"
1499330,G239581,2001-04-27 09:16:45 UTC,001XX W 104 PL,0460,BATTERY,SIMPLE,RESIDENCE,true,true,512,5,,,08B,1177039,1835698,2001,2015-08-17 03:03:40 UTC,41.704489909,-87.627321123,"(41.704489909, -87.627321123)"
8897542,HV571174,2012-11-21 09:10:00 UTC,008XX E 103RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,512,5,9,50,08B,1183988,1836860,2012,2018-02-10 03:50:01 UTC,41.707519433,-87.601839023,"(41.707519433, -87.601839023)"
12311965,JE164969,2021-03-10 11:00:00 UTC,104XX S INDIANA AVE,0460,BATTERY,SIMPLE,RESIDENCE - YARD (FRONT / BACK),false,false,512,5,9,49,08B,1179434,1835549,2021,2021-03-17 04:51:25 UTC,41.704026818,-87.618555581,"(41.704026818, -87.618555581)"
12471852,JE360649,2021-09-03 06:22:00 UTC,104XX S VERNON AVE,0460,BATTERY,SIMPLE,STREET,false,false,512,5,9,49,08B,1181092,1835800,2021,2021-09-10 04:48:20 UTC,41.704677671,-87.612476633,"(41.704677671, -87.612476633)"
12472468,JE361539,2021-09-03 12:30:00 UTC,106XX S LANGLEY AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,512,5,9,50,08B,1182797,1834577,2021,2021-09-10 04:48:20 UTC,41.701282267,-87.60627103,"(41.701282267, -87.60627103)"
2792710,HJ442035,2003-06-20 01:30:00 UTC,106XX S VERNON AVE,0460,BATTERY,SIMPLE,OTHER COMMERCIAL TRANSPORTATION,false,false,512,5,9,49,08B,1181127,1834605,2003,2018-02-28 03:56:25 UTC,41.701397628,-87.612385102,"(41.701397628, -87.612385102)"
10285756,HY473110,2015-10-23 09:24:00 UTC,002XX W 107TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,512,5,34,49,24,1176672,1833988,2015,2018-02-10 03:50:01 UTC,41.699805673,-87.628716247,"(41.699805673, -87.628716247)"
9810111,HX459104,2014-10-07 06:40:00 UTC,106XX S MICHIGAN AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,512,5,9,49,24,1178812,1834401,2014,2018-02-10 03:50:01 UTC,41.700890691,-87.620867996,"(41.700890691, -87.620867996)"
8131480,HT365915,2011-06-25 10:06:00 UTC,008XX E 105TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,false,false,512,5,9,50,24,1183518,1835505,2011,2018-02-10 03:50:01 UTC,41.703812085,-87.603602202,"(41.703812085, -87.603602202)"
10062593,HY250705,2015-05-07 12:30:00 UTC,008XX E 103RD ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,"SCHOOL, PUBLIC, BUILDING",true,false,512,5,9,50,24,1183988,1836860,2015,2018-02-10 03:50:01 UTC,41.707519433,-87.601839023,"(41.707519433, -87.601839023)"
12453456,JE338264,2021-08-15 12:56:00 UTC,105XX S INDIANA AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,true,512,5,9,49,24,1179445,1835166,2021,2021-08-22 04:56:41 UTC,41.702975563,-87.618526942,"(41.702975563, -87.618526942)"
5800669,HN609992,2007-09-24 02:00:00 UTC,104XX S STATE ST,0483,BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",false,false,512,5,34,49,04B,1178093,1835851,2007,2018-02-28 03:56:25 UTC,41.704885986,-87.623456938,"(41.704885986, -87.623456938)"
9004784,HW152183,2013-02-04 02:45:00 UTC,002XX W 104TH ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, GROUNDS",false,false,512,5,34,49,08B,1176490,1835977,2013,2018-02-10 03:50:01 UTC,41.705267858,-87.629323117,"(41.705267858, -87.629323117)"
4732317,HM339216,2006-05-09 08:05:00 UTC,008XX E 103RD ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,512,5,9,50,08B,1183988,1836860,2006,2018-02-28 03:56:25 UTC,41.707519433,-87.601839023,"(41.707519433, -87.601839023)"
6061313,HP160119,2008-02-05 01:46:00 UTC,008XX E 103RD ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,512,5,9,50,08B,1183988,1836860,2008,2018-02-28 03:56:25 UTC,41.707519433,-87.601839023,"(41.707519433, -87.601839023)"
7111986,HR520231,2009-09-04 08:00:00 UTC,002XX W 106TH PL,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,STREET,false,false,512,5,34,49,08B,1176491,1834316,2009,2016-02-04 06:33:39 UTC,41.700709814,-87.629369174,"(41.700709814, -87.629369174)"
2935161,HJ616759,2003-09-08 10:30:00 UTC,106XX S CHAMPLAIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,512,5,9,50,08B,1182492,1834501,2003,2018-02-28 03:56:25 UTC,41.701080774,-87.607390173,"(41.701080774, -87.607390173)"
2834794,HJ496763,2003-07-15 09:20:00 UTC,003XX W 105TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,512,5,34,49,08B,1175813,1834964,2003,2018-02-10 03:50:01 UTC,41.702503201,-87.631832424,"(41.702503201, -87.631832424)"
10244830,HY432991,2015-09-21 09:30:00 UTC,105XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,512,5,9,49,08B,1178851,1835143,2015,2018-02-10 03:50:01 UTC,41.702925956,-87.620702711,"(41.702925956, -87.620702711)"
10185776,HY373240,2015-08-07 06:50:00 UTC,104XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,512,5,9,49,08B,1179423,1835930,2015,2018-02-10 03:50:01 UTC,41.705072584,-87.618584281,"(41.705072584, -87.618584281)"
10332282,HY522397,2015-12-02 04:00:00 UTC,105XX S EBERHART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,512,5,9,49,08B,1181447,1835083,2015,2018-02-10 03:50:01 UTC,41.702701967,-87.6111987,"(41.702701967, -87.6111987)"
7227069,HR639198,2009-11-12 10:55:00 UTC,104XX S MARYLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,512,5,9,50,08B,1183749,1835977,2009,2018-02-28 03:56:25 UTC,41.705101938,-87.60274167,"(41.705101938, -87.60274167)"
7281006,HR694965,2009-12-18 09:00:00 UTC,007XX E 104TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,512,5,9,50,08B,1182903,1836155,2009,2018-02-28 03:56:25 UTC,41.705610046,-87.605834086,"(41.705610046, -87.605834086)"
11741781,JC329560,2019-07-01 04:00:00 UTC,105XX S LAFAYETTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,512,5,34,49,08B,1177792,1835027,2019,2019-07-08 04:16:04 UTC,41.702631618,-87.624583988,"(41.702631618, -87.624583988)"
5325465,HN183508,2007-02-18 05:20:00 UTC,105XX S MARYLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,512,5,9,50,08B,1183774,1835245,2007,2018-02-10 03:50:01 UTC,41.703092655,-87.602672866,"(41.703092655, -87.602672866)"
3522778,HK601364,2004-09-04 02:27:01 UTC,005XX E 107TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,512,5,9,49,08B,1181558,1834117,2004,2018-02-28 03:56:25 UTC,41.70004858,-87.610821925,"(41.70004858, -87.610821925)"
3795244,HL161229,2005-02-04 01:15:00 UTC,105XX S FOREST AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,512,5,9,49,08B,1180114,1835067,2005,2018-02-28 03:56:25 UTC,41.70268863,-87.616080259,"(41.70268863, -87.616080259)"
4503465,HL808447,2005-12-24 11:50:00 UTC,001XX W 104TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,512,5,34,49,08B,1177260,1835664,2005,2018-02-10 03:50:01 UTC,41.704391634,-87.626512881,"(41.704391634, -87.626512881)"
4539803,HM125984,2006-01-15 04:20:00 UTC,105XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,512,5,34,49,08B,1178113,1835163,2006,2018-02-28 03:56:25 UTC,41.702997566,-87.62340447,"(41.702997566, -87.62340447)"
8172464,HT402117,2011-07-17 05:40:00 UTC,105XX S WENTWORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,512,5,34,49,08B,1176819,1834905,2011,2018-02-10 03:50:01 UTC,41.702318751,-87.628150504,"(41.702318751, -87.628150504)"
6398152,HP479195,2008-07-28 09:19:00 UTC,002XX W 106TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,512,5,34,49,08B,1176579,1834650,2008,2018-02-10 03:50:01 UTC,41.701624384,-87.62903695,"(41.701624384, -87.62903695)"
9013784,HW161863,2013-02-19 12:10:00 UTC,106XX S EBERHART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,512,5,9,49,08B,1181462,1834560,2013,2018-02-10 03:50:01 UTC,41.70126644,-87.611159834,"(41.70126644, -87.611159834)"
3027112,HJ734230,2003-11-02 02:30:00 UTC,105XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,512,5,9,49,08B,1178119,1834997,2003,2018-02-28 03:56:25 UTC,41.702541903,-87.62338751,"(41.702541903, -87.62338751)"
3070295,HJ787159,2003-11-28 07:00:00 UTC,105XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,512,5,9,49,08B,1179451,1834973,2003,2018-02-10 03:50:01 UTC,41.702445808,-87.618510837,"(41.702445808, -87.618510837)"
3090124,HJ809149,2003-12-10 07:00:00 UTC,009XX E 104TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,512,5,9,50,08B,1184238,1836191,2003,2018-02-10 03:50:01 UTC,41.705677782,-87.600944364,"(41.705677782, -87.600944364)"
11253961,JB182970,2018-03-12 01:45:00 UTC,105XX S CORLISS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,512,5,9,50,08B,1183448,1835067,2018,2018-05-04 03:51:04 UTC,41.702611784,-87.603872112,"(41.702611784, -87.603872112)"
7540322,HS341763,2010-06-04 01:30:00 UTC,105XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,512,5,34,49,08B,1178113,1835163,2010,2018-02-10 03:50:01 UTC,41.702997566,-87.62340447,"(41.702997566, -87.62340447)"
7577551,HS348021,2010-06-07 08:45:00 UTC,105XX S CALUMET AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,512,5,9,49,08B,1180445,1835137,2010,2018-02-10 03:50:01 UTC,41.702873148,-87.614866092,"(41.702873148, -87.614866092)"
5646562,HN456703,2007-07-09 11:50:00 UTC,105XX S PERRY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,512,5,34,49,08B,1177467,1835047,2007,2018-02-28 03:56:25 UTC,41.702693834,-87.625773446,"(41.702693834, -87.625773446)"
5687234,HN496962,2007-07-29 07:45:48 UTC,002XX W 105TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,false,512,5,34,49,08B,1176431,1835311,2007,2018-02-10 03:50:01 UTC,41.703441583,-87.629559098,"(41.703441583, -87.629559098)"
5794827,HN604200,2007-09-22 08:30:00 UTC,105XX S LAFAYETTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,true,true,512,5,34,49,08B,1177792,1835027,2007,2018-02-28 03:56:25 UTC,41.702631618,-87.624583988,"(41.702631618, -87.624583988)"
10436284,HZ173916,2016-03-04 07:20:00 UTC,104XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,512,5,9,49,08B,1180760,1835757,2016,2018-02-10 03:50:01 UTC,41.704567293,-87.613693677,"(41.704567293, -87.613693677)"
10628923,HZ381457,2016-08-06 11:00:00 UTC,105XX S EBERHART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,512,5,9,49,08B,1181447,1835083,2016,2018-02-10 03:50:01 UTC,41.702701967,-87.6111987,"(41.702701967, -87.6111987)"
10653532,HZ403648,2016-08-21 09:30:00 UTC,104XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,512,5,9,50,08B,1182572,1835942,2016,2018-02-10 03:50:01 UTC,41.705033214,-87.607052746,"(41.705033214, -87.607052746)"
9163877,HW308656,2013-06-07 04:20:00 UTC,0000X W 103RD PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,512,5,34,49,08B,1177777,1836341,2013,2018-02-10 03:50:01 UTC,41.706237756,-87.624599316,"(41.706237756, -87.624599316)"
8354613,HT588503,2011-11-14 08:30:00 UTC,009XX E 104TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,512,5,9,50,08B,1184238,1836191,2011,2016-02-04 06:33:39 UTC,41.705677782,-87.600944364,"(41.705677782, -87.600944364)"
11704402,JC283602,2019-05-29 04:45:00 UTC,106XX S EDBROOKE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,512,5,9,49,08B,1179144,1834414,2019,2019-06-30 03:56:27 UTC,41.700918822,-87.619651944,"(41.700918822, -87.619651944)"
3684378,HK769841,2004-11-23 10:45:00 UTC,105XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,512,5,9,49,08B,1178117,1835039,2004,2018-02-10 03:50:01 UTC,41.702657202,-87.623393566,"(41.702657202, -87.623393566)"
3930340,HL303553,2005-04-18 02:00:00 UTC,105XX S EBERHART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,512,5,9,49,08B,1181445,1835144,2005,2018-02-28 03:56:25 UTC,41.702869405,-87.611204151,"(41.702869405, -87.611204151)"
3983391,HL343899,2005-05-08 10:31:24 UTC,0000X W 104TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,512,5,34,49,08B,1177764,1835677,2005,2018-02-28 03:56:25 UTC,41.704415941,-87.62466693,"(41.704415941, -87.62466693)"
